Batch,Order,Rep,Population,GH_ID,ILL_No,Cystine,Aspartate,Glutamate,Serine,Histidine,Glycine,Threonine,Methionine,Arginine,Alanine,Valine,Phenylalanine,Isoleucine,Leucine,Lysine,Hydroxyproline,Proline,TotalAA,Cystine_to_TotalAA,Aspartate_to_TotalAA,Glutamate_to_TotalAA,Serine_to_TotalAA,Histidine_to_TotalAA,Glycine_to_TotalAA,Threonine_to_TotalAA,Methionine_to_TotalAA,Arginine_to_TotalAA,Alanine_to_TotalAA,Valine_to_TotalAA,Phenylalanine_to_TotalAA,Isoleucine_to_TotalAA,Leucine_to_TotalAA,Lysine_to_TotalAA,Hydroxyproline_to_TotalAA,Proline_to_TotalAA
2,55,3,GM,G56R1,ILL5505,0.180892297,3.893856328,4.986383939,1.382290593,0.658296564,1.317971097,1.056270641,0.159115536,2.987638057,1.358516498,0.242062499,1.41930529,1.334631498,2.38178145,1.388024304,2.657466049,2.20933564,29.61383828,0.610837053,13.14877285,16.83801975,4.667718449,2.222935635,4.450524395,3.566814376,0.537301293,10.08865527,4.587438093,0.817396572,4.792709667,4.506783232,8.042798868,4.687080043,8.973730537,7.46048391
2,56,3,GM,G13R1,ILL556,0.163627268,3.831497714,4.737904174,1.355761865,0.74719341,1.323968923,1.076694723,0.182039977,2.907508817,1.324485904,0.235385411,1.508288259,1.313056765,2.385291346,1.554028863,2.263975411,1.816355941,28.72706477,0.569592714,13.33758859,16.49282379,4.719458378,2.601008547,4.608785943,3.748015092,0.633688051,10.12114826,4.610585573,0.819385527,5.250408529,4.570800308,8.303289476,5.409633304,7.880984114,6.322803793
2,57,4,GM,G2R2,ILL191,0.164619534,3.186997782,3.928225988,1.121126507,0.590492165,1.059675386,0.923517092,0.149915038,2.24178385,1.155177414,0.19420107,1.246342617,1.106442727,1.982615819,1.26915685,2.375241155,1.599863114,24.29539411,0.677575072,13.11770358,16.16860369,4.614563987,2.430469588,4.361630774,3.801202351,0.61705127,9.227196892,4.754717741,0.799332866,5.129954309,4.554125453,8.160459592,5.223857841,9.776508026,6.585046972
2,58,3,GM,G14R1,ILL597,0.168363028,3.45982811,4.130488744,1.070419311,0.470377508,1.312664327,0.738615875,0.203231108,3.180373012,1.260698505,0.202926201,1.161862911,1.118290272,2.052451607,1.047897883,1.964139469,1.999028227,25.5416561,0.659170366,13.54582529,16.17157763,4.190876687,1.841609276,5.139307811,2.891808864,0.795684928,12.45171026,4.935852633,0.794491165,4.548894193,4.378299777,8.035702928,4.102701403,7.689945638,7.826541158
2,59,4,GM,G39R2,ILL4471,0.20545301,3.674716922,4.766995614,1.414996982,0.716596866,1.274896077,1.092219072,0.188586754,2.765619772,1.2637626,0.228266914,1.449178285,1.258988083,2.26583961,1.635681841,2.051002353,1.946372192,28.19917295,0.728578141,13.03129325,16.90473555,5.017866959,2.541198167,4.521040668,3.873230871,0.668766968,9.807449946,4.481559095,0.809480882,5.139080808,4.464627687,8.035127889,5.800460333,7.273271301,6.902231479
2,60,3,GM,G33R1,ILL2297,0.192501297,3.172463406,4.0827536,1.157538585,0.574045542,1.076731717,0.870737992,0.168923138,2.272021265,1.11719167,0.204471266,1.283915702,1.135183425,1.989158997,1.442446879,1.496953539,1.544423434,23.78146145,0.809459492,13.34006916,17.16779941,4.867398865,2.41383627,4.527609538,3.661414979,0.71031437,9.553749543,4.697741861,0.859792685,5.398809087,4.7733964,8.364326141,6.065425717,6.294623827,6.494232648
2,61,3,GM,G8R1,ILL343,0.190617652,4.03660733,4.882832807,1.407776985,0.676531427,1.326364408,1.041150118,0.173728626,3.10220859,1.3069083,0.241827219,1.502995703,1.334224647,2.424413511,1.574184025,1.868410335,2.027821603,29.11860329,0.654624984,13.86264063,16.7687741,4.834630876,2.323364965,4.555041308,3.57554965,0.596624173,10.65369983,4.488224546,0.830490448,5.161633916,4.582035182,8.325995197,5.406111033,6.416552046,6.964007109
2,62,4,GM,G56R2,ILL5505,0.159628387,3.759942941,4.605743471,1.279696392,0.617948489,1.260442477,1.002122301,0.153260338,2.58759153,1.236402335,0.224832443,1.384369466,1.24429413,2.224881204,1.259303963,1.685545295,1.468841102,26.15484626,0.610320494,14.3757027,17.60952224,4.892769696,2.362653876,4.819154601,3.831497577,0.585973003,9.893354004,4.727239925,0.859620587,5.292974969,4.757413282,8.506573434,4.814801625,6.444485576,5.615942404
2,63,3,GM,G20R1,ILL840,0.23673325,4.675631769,5.284633474,1.486633971,0.725663761,1.417657976,1.136210368,0.19302174,3.695250792,1.442243735,0.254589015,1.587998605,1.386811663,2.529876024,1.527259721,1.977506092,2.129890761,31.68761272,0.747084522,14.75539294,16.67728497,4.69153036,2.290055005,4.473855411,3.58566099,0.609139419,11.66149948,4.551443329,0.803433876,5.011417614,4.37651039,7.983801262,4.819737399,6.24062819,6.721524843
2,64,4,GM,G1R2,ILL82,0.236009897,4.362998114,5.059551273,1.524783563,0.652026463,1.404518834,1.024952297,0.20750607,3.116627234,1.402172525,0.249816786,1.62991716,1.426656102,2.606898043,1.659734635,2.145767968,2.301805281,31.01174225,0.761033982,14.06885843,16.31495333,4.916794261,2.102514776,4.528990416,3.30504584,0.669120968,10.04982954,4.521424543,0.80555547,5.255806485,4.600373919,8.406164421,5.351955469,6.919211281,7.422366866
2,65,4,GM,G23R2,ILL931,0.206989995,3.774157566,4.638831558,1.365049271,0.711592998,1.279163189,1.019856868,0.184200391,2.708105671,1.235373453,0.225153718,1.435269926,1.237426569,2.246597216,1.679979857,2.284581347,1.945381923,28.17771152,0.734587672,13.39412381,16.46276901,4.844429152,2.525375411,4.539627671,3.619374368,0.653709549,9.61080771,4.384222091,0.799048985,5.093635532,4.391508403,7.972958396,5.962087645,8.107760439,6.903974164
2,66,4,GM,G14R2,ILL597,0.188817955,4.094729957,4.701924103,1.41308024,0.659939881,1.312592357,0.948006217,0.178422044,3.421378957,1.272821579,0.20941272,1.36506318,1.228861165,2.256634894,1.514639248,1.628269775,1.827438453,28.22203273,0.66904449,14.50898309,16.66047286,5.007010848,2.338385358,4.650949029,3.359099701,0.632208338,12.1230777,4.510028003,0.742018557,4.836870516,4.354261711,7.996004101,5.366868017,5.769498572,6.475219099
2,67,4,GM,G58R2,ILL5533,0.135259138,3.666651675,4.307262827,1.218281586,0.620563175,1.300250742,0.980594954,0.172129106,2.668040975,1.20762135,0.218419829,1.318154136,1.186889485,2.10621103,1.121647135,2.001010242,1.42972253,25.65870992,0.527147072,14.29008585,16.78674743,4.748023537,2.418528356,5.067482918,3.821684556,0.670840843,10.39818831,4.70647727,0.851250237,5.137258032,4.625678722,8.208561681,4.371408924,7.79856138,5.572074881
2,68,4,GM,G45R2,ILL4831,0.187613904,3.485011278,4.351144436,1.167092256,0.658911891,1.252218081,0.961686528,0.165467735,2.910832451,1.218868208,0.226246296,1.376491386,1.260738012,2.198699254,1.486309493,2.25179548,1.913480513,27.0726072,0.693002719,12.87283213,16.07212931,4.310971039,2.433869358,4.625406307,3.552249404,0.611199851,10.75194727,4.502219527,0.835701912,5.084443385,4.656876978,8.121490618,5.490086278,8.317615896,7.067958024
2,69,4,GM,G19R2,ILL769,0.130444691,4.339786372,4.927885526,1.459970635,0.609485701,1.49019943,1.054816095,0.184371192,2.977449271,1.383081436,0.253891647,1.51124057,1.433061811,2.490220227,1.425917802,1.960318799,1.44763924,29.07978045,0.448575227,14.92372468,16.94608917,5.020569663,2.095908881,5.124520912,3.627317947,0.634018515,10.23889873,4.756161893,0.873086533,5.19687751,4.928035181,8.563407938,4.903468252,6.741174689,4.97816427
2,70,3,GM,G48R1,ILL4886,0.141495885,2.651596012,3.923381012,1.227041977,0.449950184,1.065209245,0.83713511,0.132937616,1.849100817,1.022806201,0.173120003,1.052441852,1.082452013,1.891492961,1.550266093,1.047701308,0.952263998,21.05039229,0.672176951,12.59642089,18.63804227,5.829069408,2.137490731,5.060282158,3.976814772,0.631520849,8.78416322,4.858846273,0.822407491,4.99963059,5.142194018,8.985547325,7.364547282,4.97711061,4.523735164
2,71,2,HT,ViceroyR2,Viceroy,0.1690209,3.242257899,4.051247961,1.231919012,0.452854407,1.169889021,0.895904048,0.162191897,2.305284868,1.175621711,0.189963883,1.065740855,1.1437889,1.949750532,1.421476566,1.889496076,1.178153499,23.69456204,0.713332028,13.68355277,17.09779634,5.199163463,1.911216617,4.937373475,3.781053419,0.684511057,9.72917273,4.961567592,0.801719326,4.497828883,4.827221108,8.228683565,5.999167927,7.974387006,4.972252694
2,72,4,GM,G4R2,ILL224,0.141267114,2.580735656,3.424727101,1.042067278,0.377357234,0.982775826,0.74045902,0.118656245,1.721374152,0.940593588,0.161585243,0.929015782,0.991657727,1.667720755,1.27137265,1.449178076,0.960172424,19.50071587,0.724420144,13.23405599,17.56205836,5.343738583,1.935094263,5.039691017,3.797086347,0.608471226,8.827235694,4.823379789,0.828611852,4.764008604,5.085237555,8.552100169,6.5196204,7.431409624,4.92378039
2,73,4,GM,G20R2,ILL840,0.138439511,2.629600559,3.63130806,1.081373896,0.403138283,1.075659514,0.827398999,0.141525741,1.951045604,1.051095178,0.179618372,0.982042299,1.078203505,1.814874186,1.428611708,1.162787972,1.014893659,20.59161705,0.672310051,12.77024798,17.63488536,5.251524898,1.957778654,5.223773886,4.018135133,0.687297849,9.474950897,5.104480992,0.872288813,4.769136376,5.236128385,8.813655489,6.937831569,5.646899752,4.92867392
2,74,3,GM,G5R1,ILL257,0.110173389,3.019965264,3.99533308,1.223338483,0.41728859,1.2317768,0.901688704,0.15612391,2.133302419,1.134736234,0.1893802,1.001066451,1.111065239,1.855209172,1.377322951,1.649086434,0.782910962,22.28976828,0.494277857,13.54866155,17.92451599,5.488340962,1.872108246,5.526198319,4.045303175,0.700428591,9.570769835,5.090839078,0.849628393,4.491147859,4.984642393,8.323142477,6.179171239,7.398400975,3.512423064
2,75,3,GM,G46R1,ILL4857,0.144151081,2.992468171,4.020415259,1.254008943,0.43126414,1.118399493,0.892288902,0.151899628,2.101037809,1.095470856,0.187310487,1.046074395,1.126479628,1.921538794,1.437775494,1.708560387,1.124703721,22.75384719,0.633523992,13.15148224,17.669167,5.511195239,1.895346033,4.91521053,3.921485868,0.66757778,9.233769532,4.814442353,0.82320359,4.597351764,4.950721602,8.444896277,6.318823723,7.508885741,4.942916737
2,76,2,Control,STD2,Control,0.147915227,3.369101241,4.384549579,1.324367727,0.479512573,1.244700202,0.935023602,0.155274263,2.560628543,1.205019216,0.208195903,1.169478878,1.276175154,2.172820528,1.59878902,1.771004354,1.315720959,25.31827697,0.584223117,13.30699259,17.317725,5.230876211,1.893938413,4.916212124,3.693077547,0.613289219,10.11375516,4.759483505,0.822314659,4.619109268,5.040529241,8.582023692,6.314762343,6.994963979,5.196723934
3,77,4,GM,G46R2,ILL4857,0.21294911,3.614281699,4.576915964,1.448858916,0.710796874,1.267567229,1.065971762,0.200279726,2.702873236,1.219574949,0.214095109,1.422475864,1.260900581,2.250791317,1.629374406,2.139459312,2.134607026,28.07177308,0.758588029,12.87514575,16.30433514,5.16126613,2.532069748,4.515451252,3.797308275,0.713455917,9.628437891,4.344488485,0.762670418,5.067281856,4.49170267,8.017987715,5.804315963,7.62139002,7.604104735
3,78,3,GM,G16R1,ILL702,0.245680508,4.507332583,5.042009356,1.618822615,0.77831413,1.411506108,1.162708311,0.239875036,3.12296927,1.363339643,0.237802503,1.574451926,1.398022965,2.512905459,1.8620053,2.318856356,2.455943026,31.8525451,0.771305738,14.15061989,15.82921974,5.082239457,2.44349118,4.431376217,3.650283855,0.753079653,9.804457574,4.280159212,0.746573005,4.942939163,4.389046341,7.889182643,5.845703364,7.279971974,7.71035099
3,79,3,GM,G40R1,ILL4606,0.24704154,4.239212367,5.019399871,1.572954265,0.774852809,1.390219179,1.191209009,0.241799469,3.295776111,1.410336654,0.238918983,1.525341409,1.347630552,2.417080195,1.681925583,2.410591793,2.838584655,31.84287444,0.775814195,13.31290733,15.76302378,4.939737045,2.433363264,4.365872125,3.740896605,0.75935189,10.35012124,4.429049446,0.750305954,4.790212679,4.232125948,7.590647004,5.281952752,7.570270697,8.914348044
3,80,4,GM,G54R2,ILL5384,0.173253411,3.951039551,4.682084207,1.501460148,0.693921209,1.331818507,1.063425098,0.20969749,2.828819747,1.250688205,0.213269865,1.421722213,1.251571762,2.292113231,1.39404001,2.847321987,1.817998361,28.924245,0.598990262,13.65995742,16.18740336,5.191008954,2.39909878,4.60450569,3.67658723,0.724988638,9.78009883,4.324013314,0.737339436,4.915330419,4.327068042,7.924539537,4.81962454,9.844066757,6.285378792
3,81,3,GM,G9R1,ILL348,0.148509785,3.527563975,4.329010193,1.382812225,0.596605693,1.205394659,1.010341572,0.178825155,2.361279177,1.146704389,0.201109235,1.344579711,1.17781956,2.097225689,1.336339616,2.212307906,1.481328984,25.73775752,0.577011361,13.7057938,16.81968675,5.372698937,2.318017381,4.68337095,3.925522925,0.694796953,9.174378051,4.455339157,0.781378233,5.224152531,4.576232249,8.148439844,5.19213694,8.595573658,5.755470276
3,82,3,GM,G39R1,ILL4471,0.208192778,3.557121106,4.988427263,1.574599856,0.718437786,1.350832676,1.143200437,0.223131269,2.953349331,1.309264488,0.219010022,1.469829333,1.287234967,2.364792533,1.633341838,4.620084693,3.071708952,32.69255933,0.636820066,10.88052199,15.25860124,4.816386017,2.197557489,4.13192697,3.49682148,0.682513922,9.033704891,4.004778197,0.669907852,4.495913943,3.937394298,7.233427366,4.99606599,14.13191499,9.395743298
3,83,3,GM,G54R1,ILL5384,0.17672203,3.974182429,4.890355078,1.564502613,0.684250642,1.351321133,1.100817752,0.216866424,3.104904674,1.279306632,0.214647165,1.188271638,1.254746495,2.313784291,1.414837899,3.032828123,1.834007416,29.59635243,0.597107466,13.4279467,16.52350603,5.286133203,2.311942472,4.56583674,3.719437233,0.732747133,10.49083559,4.322514522,0.725248713,4.014925963,4.23953086,7.817802198,4.780446855,10.24730372,6.196734615
3,84,4,GM,G36R2,ILL3517,0.259461238,4.311398326,5.100506032,1.632675635,0.682943537,1.363130331,1.162892959,0.219089153,2.862261846,1.347668199,0.228585767,1.53411472,1.337886792,2.394215374,1.663710474,3.069349006,2.28349532,31.45338471,0.824907209,13.70726351,16.21608002,5.190778831,2.171287902,4.333811269,3.697194975,0.696551913,9.100012201,4.284652388,0.726744575,4.877423318,4.253554282,7.611948273,5.289448145,9.758406081,7.259935111
3,85,3,GM,G7R1,ILL304,0.211064027,3.829566153,4.841521291,1.510663308,0.691544518,1.271921767,1.1211274,0.207929538,2.842876823,1.263086004,0.218347962,1.48232103,1.30931533,2.389578232,1.744470551,1.626644673,2.166598667,28.72857727,0.734683187,13.33016291,16.8526316,5.258399306,2.407165908,4.427374718,3.902481454,0.723772486,9.895640831,4.396618712,0.760037505,5.159743958,4.557536273,8.317774351,6.07224832,5.662113572,7.54161491
3,86,3,GM,G31R1,ILL2217,0.165000974,3.839405532,4.431884627,1.388179611,0.639341582,1.251961935,1.035312905,0.210185601,2.673281221,1.193768433,0.20873498,1.341934948,1.193522783,2.157904754,1.381703186,1.648161891,1.529196446,26.28948141,0.627631148,14.60434108,16.85801465,5.280361333,2.431929227,4.762216171,3.938126009,0.799504554,10.16863429,4.540859572,0.793986678,5.10445576,4.539925168,8.2082439,5.25572629,6.269282628,5.816761549
3,87,3,GM,G55R1,ILL5424,0.264908616,3.901953573,4.901003548,1.489382471,0.759336621,1.359123349,1.138173819,0.230924898,3.524082328,1.34061935,0.227438854,1.449491499,1.305712933,2.339403717,1.651101794,1.71216068,2.304608267,29.89942632,0.885998993,13.05026234,16.39163072,4.981307853,2.539636088,4.545650256,3.806674439,0.772338892,11.78645467,4.483762785,0.760679658,4.847890671,4.367016675,7.824242821,5.522185531,5.726399771,7.707867845
3,88,3,GM,G23R1,ILL931,0.169854983,3.935765149,4.725269831,1.476045197,0.664410374,1.345778135,1.064706249,0.203817927,2.870816312,1.237417143,0.213741421,1.39534176,1.236312961,2.215216561,1.430107699,2.145734715,1.669283228,27.99961965,0.60663318,14.05649505,16.87619293,5.2716616,2.372926427,4.806415773,3.802573972,0.727931056,10.25305468,4.419406973,0.763372588,4.983431124,4.415463412,7.91159519,5.107596879,7.663442369,5.9618068
3,89,4,GM,G5R2,ILL257,0.146473351,4.265435236,4.705465694,1.481959323,0.655034058,1.316142757,1.064414183,0.194050031,2.764422471,1.227548402,0.218290107,1.44926122,1.267745258,2.288045254,1.485297873,2.08289619,1.632077562,28.24455897,0.51858962,15.10179444,16.65972444,5.246884275,2.319151305,4.659809907,3.768563652,0.68703509,9.78745136,4.346141157,0.772857198,5.13111648,4.488458323,8.100835479,5.258704427,7.374504209,5.778378638
3,90,4,GM,G25R2,ILL956,0.234453829,3.856007836,4.44420778,1.372450158,0.699878276,1.298155863,1.123285484,0.252076186,3.975629247,1.3225647,0.215717009,1.335402763,1.227379341,2.197920194,1.622674045,2.18422987,2.366343432,29.72837601,0.788653335,12.97079879,14.9493796,4.616633473,2.354243218,4.366723101,3.778495951,0.847931235,13.37318004,4.448829292,0.725626616,4.492013834,4.128645778,7.393340938,5.458333964,7.34728957,7.959881263
3,91,3,GM,G26R1,ILL1046,0.234578156,4.305079052,4.277177938,1.549748047,0.999861215,1.382452944,1.192569897,0.224765418,2.920958789,1.35446327,0.212866374,1.42486591,1.341578229,2.43571679,1.886754386,2.949597018,2.583606895,31.27664033,0.750010722,13.76451884,13.67531133,4.954969686,3.19683062,4.420081343,3.812973147,0.718636707,9.339106625,4.330590677,0.680592198,4.555687232,4.289393665,7.787654826,6.032471411,9.4306709,8.260500066
3,92,1,HT,ViceroyR1,Viceroy,0.17955434,3.188977126,3.579875712,1.256093985,0.808674234,1.057113501,0.966122521,0.162089645,2.395829257,1.069836108,0.174418895,1.247107249,1.127989537,2.035573678,1.486054751,1.210917162,1.701570346,23.64779805,0.759285662,13.4853026,15.13830465,5.311674188,3.41965976,4.470240734,4.085465036,0.685432296,10.13129955,4.524041122,0.737569285,5.273671766,4.769955895,8.607878306,6.28411469,5.120633894,7.195470558
3,93,3,GM,G57R1,ILL5509,0.20499983,4.093777747,4.618549361,1.539479267,0.807120728,1.277004572,1.104638516,0.213477815,3.131082797,1.301389186,0.224939411,1.482543291,1.320149972,2.392745238,1.825203146,2.990317366,2.651714935,31.17913318,0.657490472,13.12986389,14.81294985,4.937530682,2.588656726,4.095702612,3.54287757,0.684681687,10.04223812,4.173910732,0.721442157,4.754921449,4.2340817,7.674187811,5.853925238,9.590764916,8.504774395
3,94,4,GM,G47R2,ILL4881,0.142360825,3.37566458,3.618357397,1.218818576,0.624663152,1.085760335,0.909134377,0.178118248,2.274197903,1.069490619,0.183696759,1.184657472,1.061648034,1.88313194,1.343483851,1.679079156,1.405637278,23.2379005,0.612623438,14.52654718,15.57093076,5.244959956,2.688122156,4.672368465,3.912291375,0.766498884,9.786589381,4.602354756,0.790504973,5.097953974,4.568605645,8.103709454,5.781433873,7.225606099,6.048899632
3,95,1,HT,H138R1,ILL10947,0.230859835,3.698726734,4.395490463,1.488625305,0.773173404,1.252221164,1.08793092,0.213083882,2.95084572,1.262600391,0.229556562,1.447424234,1.274690997,2.329495482,1.774056491,2.960342816,2.832052083,30.20117648,0.764406761,12.24696242,14.55403721,4.929030847,2.560077103,4.146266172,3.602279933,0.705548283,9.770631689,4.180633134,0.760091456,4.792608774,4.220666694,7.713260718,5.874130407,9.802077802,9.377290599
3,96,2,HT,RichleaR2,Richlea,0.174930117,2.981945544,3.554162869,1.171820294,0.49047553,1.011653155,0.876537688,0.173724596,2.017464421,1.042926375,0.184295634,1.114960282,1.070790586,1.900813843,1.533693754,4.90670827,3.113537295,27.32044025,0.640290257,10.91470531,13.00917129,4.289170611,1.795269496,3.702916738,3.208358577,0.635877733,7.384450625,3.817384952,0.674570513,4.081048005,3.919375296,6.957478816,5.613722692,17.95984334,11.39636575
3,97,2,HT,BrewerR2,Brewer,0.179394947,3.757213982,4.243255216,1.474278706,0.681115795,1.246543058,1.055301587,0.200672902,2.634796823,1.22865314,0.210157406,1.392705878,1.25417206,2.239311546,1.733553391,2.180287392,1.798059301,27.50947313,0.652120621,13.65789146,15.4247055,5.359167364,2.475931806,4.531322909,3.836138853,0.729468358,9.577780027,4.466291063,0.763945587,5.062641045,4.559055181,8.140146979,6.301659733,7.925587603,6.536145903
3,98,1,HT,H115R1,ILL7979,0.208415944,3.838776572,4.15995591,1.378291557,0.642470909,1.18102219,1.005847145,0.189172747,3.219887591,1.245781661,0.207567047,1.32338478,1.215205876,2.20504418,1.654000507,3.847733875,2.891391107,30.4139496,0.685264317,12.62176279,13.67778919,4.531774318,2.112421824,3.883159555,3.307190149,0.62199336,10.58687751,4.096086426,0.682473173,4.35124276,3.995554317,7.250107958,5.43829568,12.65121408,9.506792591
3,99,2,HT,H99R2,ILL6281,0.179667554,4.347957029,4.642860593,1.550394755,0.706081705,1.371306959,1.122328623,0.233368179,3.311694749,1.346474687,0.233170038,1.503903918,1.339035982,2.438884847,1.887260228,2.117548722,1.890649951,30.22258852,0.594481025,14.38644816,15.36222018,5.12992047,2.336271443,4.537357739,3.713542347,0.772164763,10.9576807,4.455193129,0.771509157,4.976092359,4.430580065,8.069741761,6.244535364,7.006510116,6.255751223
3,100,3,GM,G17R1,ILL705,0.170151176,4.050957007,4.414253465,1.469831173,0.666396564,1.305003779,1.085128654,0.220031717,2.981152781,1.278247056,0.216686555,1.420437059,1.246838303,2.276422652,1.634839181,2.094111293,1.749726998,28.28021541,0.601661527,14.3243499,15.60898105,5.197383229,2.356405545,4.614546813,3.837059365,0.778041163,10.54147834,4.519933944,0.766212534,5.022723619,4.408871307,8.049523735,5.780858304,7.404863303,6.18710633
3,101,4,GM,G32R2,ILL2230,0.187674431,3.899377699,3.943199066,1.345194483,0.675640588,1.235647139,1.024488939,0.220115456,2.662246955,1.197983931,0.198233963,1.278459206,1.121419585,2.015363348,1.552104821,1.847766545,1.62007739,26.02499355,0.721131518,14.98320333,15.15158518,5.168856164,2.59612202,4.747924863,3.936557899,0.845784863,10.22957777,4.603205488,0.761706099,4.912428523,4.309010041,7.743953306,5.963900887,7.099969273,6.225082774
